,diasourceid,ssobjectid,mag,filter,heliocentricdist,topocentricdist,eclipticbeta
2849,-2849925516770455663,-1454117094100892516,20.242521,z,1.8071817405387198,0.9389316304433191,9.110558909407716
2850,-4461927448696203706,-3500422336332016045,20.369207,i,1.9856557010349796,1.3095052457649772,8.490908150598337
2851,950913489466772134,6324666879699210869,21.013027,y,1.9209380699124727,0.9249541057875545,3.1937409044872496
2852,-5126655698514750283,-427777784433844689,22.240555,i,1.860982350532359,1.6561321951053545,8.777803363498641
2853,7551698609170595042,4745212630526533718,20.817648,y,1.627700669377181,1.2723030025984918,-21.630096796069285
2854,6079402060005440653,5323240049272061838,22.920631,r,1.8797383094335114,1.2763838745336071,-15.54017390157351
2855,6710013611977209917,4308298433080666098,17.474806,y,1.9768783189598886,0.9792811339056501,5.785743577372939
2856,2448707252071489258,4308298433080666098,17.465866,y,1.976885385846125,0.9792946141671207,5.786329462206944
2857,644429186434468223,8788957359021527045,20.242746,y,1.823724943054849,1.7479144497959411,18.296264918819546
2858,-4909553103847633670,-64840667055998370,21.064915,y,1.9814760487113545,1.0790677219309868,-5.735152650313425
2859,3960913810653279975,4831399282759898334,20.399317,y,1.827272617230579,1.8958586550283372,5.029877998079698
2860,4699469683910457896,6011438704269585832,20.059092,z,1.9275582393752844,0.9972841974419456,-0.3197453662269781
2861,-4254159509338570139,4003048092924290769,22.35164,z,1.8882628740655487,1.2314141840064277,9.9526418934132
2862,1929118715584688120,6011438704269585832,20.08744,y,1.9275501015644594,0.9973578993378803,-0.3190680958639078
2863,3899304082975301636,6875187307454792995,22.639372,i,1.9435477243999075,1.5163689688883744,5.729721222825296
2864,6052402133759466404,6108219995080017958,21.144321,y,1.921029637025848,0.9341166709933463,2.648517735595149
2865,-7894876515663715957,6108219995080017958,21.085035,y,1.9209827405467403,0.9341033586144304,2.646604600719179
2866,2386608174212339792,-5528046690895170039,20.774452,y,1.9239311188379116,1.8744952502108554,15.285667949558274
2867,-1276360898002888855,4230908493450597337,19.412243,z,1.9869654620337927,1.1354360787697269,-9.855571821531397
2868,-3468551301698065881,4230908493450597337,19.433266,y,1.9869624077167454,1.1355458492399644,-9.855841263421182
2869,-2072053909003279724,-2853134147331948526,20.088335,y,1.9340714049173522,0.9476683482812496,-9.588334331298064
2870,-8180119018250151866,-2853134147331948526,20.18211,y,1.9340541045690496,0.9476760012762988,-9.5880435889417
2871,1664805725659717742,1221177195508261334,22.87582,z,1.9980763973312023,1.2779511050603722,-16.58511612700433
2872,5141513639876263730,-64840667055998370,21.067297,z,1.9814997677677744,1.0793379359799238,-5.731378082119421
2873,6214453377148897208,6285456466318749672,21.648691,y,1.970075353548939,0.9776822980988866,5.149554649257091
2874,2998915905807164216,-3018536442332758245,21.415894,y,1.903839116163588,1.8627747538651462,9.655056503940111
2875,6740293070643547217,-8103361072914434918,21.612013,i,1.9853751919228175,1.4043877818548292,6.397754674929027
2876,-2033457872410716495,-8103361072914434918,21.543991,z,1.9853975098275198,1.4045646442006916,6.397514678115816
2877,4045511305609173454,2906507945083204149,19.989882,i,1.7666139829722807,0.9337175134098253,-2.0216433296666647
2878,7915921353211711468,-64840667055998370,21.425444,y,1.9815086042399128,1.0794392661690024,-5.729960863979962
2879,-2348376801677133478,7732789934629936761,19.889503,r,1.7778103780757133,1.2376588123762209,-30.31781122511437
2880,2937343285721622665,-1821284175628618079,18.53207,i,1.983293751665223,1.1277901733378146,8.749579938515192
2881,-18494823623659579,-1821284175628618079,18.519653,z,1.983319224749104,1.1279223088883445,8.748206559275943
2882,977639456444145566,-8500686089698427045,21.983658,i,1.9509278526080314,1.6042244206631808,5.30226818066267
2883,6889830039263708742,-8500686089698427045,21.811539,z,1.9509407348004917,1.6044217716901152,5.3045451301869715
2884,-7905084316888271585,3374940494641149465,19.915756,z,1.9859342146803496,1.0899291625012895,-8.83313264001841
2885,76987405975425450,-2853134147331948526,20.114431,y,1.93412408918625,0.9476469667343563,-9.589127287875685
2886,3685586961971756215,-2853134147331948526,20.208954,y,1.9341061213222017,0.94765391752754,-9.588862965880738
2887,-4033302821329540280,-2853134147331948526,20.103462,y,1.9340887050376554,0.947660996976395,-9.588612840125364
2888,-84455206710289113,-812012896949608672,20.716356,y,1.973194383386221,1.8897002563639125,7.688217501150555
2889,-6641250045335677710,-1907452069110678003,17.906458,y,1.9186587426477841,0.9394096513670097,-14.602971241915546
2890,-6383817581447092528,-1907452069110678003,17.901768,y,1.9186478663016169,0.9394296162738507,-14.60641096479923
2891,5426790336019711106,-1907452069110678003,17.889685,y,1.9186370614800783,0.9394497662519126,-14.609811028691178
2892,2744205391146237987,2906507945083204149,20.05961,z,1.766668307652265,0.9338852381318768,-2.026644320717522
2893,5875070930262281505,-418868946940217941,21.064638,z,1.854852458337136,1.0198752999758582,-33.324404763737945
2894,6228831880219152428,5720605855122101897,18.649649,i,1.7639618537634227,1.2613363958762212,7.400679063930081
2895,-3096967383119902436,5720605855122101897,18.69305,z,1.7639873530819044,1.2614961989069615,7.398063419147305
2896,1143284698465149878,8353765839523517269,22.023859,z,1.889877800078323,1.007035345710779,-9.33310109261724
2897,-5426004498910357653,8353765839523517269,21.960669,y,1.8898624336420047,1.0071188666035464,-9.333515490781553
2898,-9141948721062798316,3627304021944017282,20.978338,i,1.8665951744187528,1.0245326601047466,-6.889934413597204
2899,-1152097663318240503,3627304021944017282,21.089191,z,1.8665949003331281,1.0246515612625666,-6.884802632074851
