,diasourceid,ssobjectid,midpointtai,mag,filter,topocentricx,topocentricy
221443,7496874917893609180,658353404382003606,60042.18066863685,21.465305,y,-1.2403631367209562,0.1518278752465705
66745,-1298204951637754544,-5300159421346581536,60042.18292549122,19.754538,y,-1.7277659448502956,0.4926871852561884
118902,-8876492674867418728,-8156899355694031426,60042.22731322761,21.412975,y,-1.6437772374183186,-0.32160476722405473
210116,-2990462573152023510,-738336085745845855,60042.197327458314,21.92928,y,-1.8975653364862022,-0.2219510922526536
31445,3781894801329180359,-2670484805567542987,60042.21461789633,19.851847,y,-1.7742629638227507,-0.15358680042987002
30677,-7628071207591635563,-5300013842847106727,60042.13360448321,18.610008,i,-1.3618243120548352,0.4075560279293338
204527,6278016294073084725,-6114514431382136416,60042.13000747307,22.4252,i,-1.2269514132072032,0.36290362414094035
78948,-4488441019901549083,-6257339845264616424,60042.27329136746,20.640654,y,-1.5792016422548603,-0.23354462907896945
67852,4135252013716602729,5029956578794529972,60042.27470718658,20.730356,y,-1.598906393919099,-0.1782481677718516
194376,-8971798168517623091,-595869239424024551,60042.25988569378,21.428232,y,-1.322169754126808,-0.1540575595859001
129708,-944248361090150366,7856438790941230328,60042.270618214745,21.45391,y,-1.1771382857882098,-0.2721285800663253
4397,4908126522906471275,-23940243808793966,60042.2150985475,18.887966,y,-1.494720021591156,-0.2836315681241141
129768,-4699994638646276170,6750653540431839139,60042.13270711241,22.668156,i,-1.4407053359234023,0.5554057206516924
125878,-6693258288029807359,3371865392595283517,60042.100298238554,22.688805,z,-1.6060662720838035,0.5929293294431425
234802,-5423370079675074826,3188621614404371116,60042.12777123403,23.096256,i,-1.4413372378462583,0.7778645173519141
163381,-8189879490605753879,2648589966653735161,60042.16132189579,22.695587,z,-1.7456705281988365,0.4862452582413082
59682,-1820677565745551259,6320175017723520151,60042.198704470946,17.454107,y,-1.0675574737868292,-0.04968156119245064
89265,2211651015034952267,-6080339400661446061,60042.222365933165,20.327673,y,-1.5645471644630191,0.027522184595783494
62857,-7862634653449763841,5402439333318135514,60042.23508637451,19.656168,y,-1.3305613866516233,0.003934574066356447
198078,5584068715643995209,-1859781954289417572,60042.11696727367,21.614693,y,-1.551128226639345,0.5353138630340368
168517,-2074306511860927493,-231604622905770849,60042.17972836747,22.010735,y,-1.7095883069892552,0.3906411472858665
114122,8778529073831145314,3564007213206207849,60042.02833314295,20.587185,z,-1.4839872427778773,1.230990476574
212029,-8230504105495437901,-4402363465255058319,60042.13360448321,21.906536,i,-1.5741954215863312,0.4432580227493413
203001,5017523769314977375,-4646983200155735441,60042.153477195556,21.78234,z,-1.6437450812909515,0.1262809741160256
86242,-633705113055613504,-6040595420216311607,60042.02243856212,18.952635,z,-0.7665723492642768,0.8999128530936138
74762,4226673929093809934,7768774750577126689,60042.234634978566,22.001966,y,-1.4417343897707866,-0.11391541172829583
44938,-6098622337682403868,6446232529238588410,60042.20338434561,22.15229,y,-1.8697046895271463,0.0052729082029408045
62975,8133873176899700115,8572914565351774838,60042.22461085828,21.541468,y,-1.3568383011869825,-0.25060312920573324
25315,3957304050101016691,7237299308976369536,60042.06956755833,18.411148,i,-1.7589081566108837,0.7886745450310952
78570,3343281059918106312,-8589854994682020286,60042.14041394211,19.698952,i,-1.49164523380061,0.6370012901950067
42480,8729137988648144909,-2424870375718396211,60042.242704968434,20.643667,y,-1.385863569663102,-0.2222230525905564
175159,1796525783747445364,-651601749586896670,60042.02377794082,21.373598,z,-0.8824804492247769,0.8938096952896494
175200,6415893487653281122,-7793515986556498381,60042.20009748922,22.124573,y,-1.3618725435857342,-0.231250734954888
154402,2541285840503518108,4921084900963198876,60042.130456808176,21.326664,i,-1.819157450156358,0.6874641441512872
220207,-3207811883039726821,-5240619246310515830,60042.13860713552,23.160007,i,-1.7244577581848215,0.44471589235031095
156662,-3894994467377216918,424507586297923415,60042.13000747307,22.525581,i,-1.5395383545670298,0.45672368490495147
143413,4310305185578854000,-5391236332130701521,60042.00902693083,22.398386,i,-1.0880370911028994,0.9080602725936577
195243,7474545633408351518,-1190834039087559973,60042.08054645016,22.598362,z,-1.4875973878472897,0.7417132499156511
160314,2270957295761683960,-4655466960068498183,60042.17480808233,21.104403,y,-1.537275677303468,0.6778453118474175
95657,-8722588107942339523,3978193697976566118,60042.22371208771,21.425816,y,-1.8134690681471635,-0.2991174972100232
80342,3384948200997376176,8118145573856864769,60042.20564704387,18.010017,y,-1.0178735558876273,-0.03350972824777202
22018,-118605452915275682,-3479850199993979021,60042.27329136746,19.998667,y,-1.4072207968011359,-0.18612382793521728
27066,-360940477843420025,-5093020661967766455,60042.20564704387,18.40223,y,-1.391578962399316,-0.08896955083037265
172190,-6650607183057031845,-6076583935495383113,60042.24001353374,21.925476,y,-1.9454574622159844,-0.4180711689240904
236310,-8630950077943209719,320909317021404135,60042.240909151966,21.854845,y,-1.2945873599572484,-0.20080230002287044
78821,5839696105079245057,954406434712824786,60042.13000747307,21.304007,i,-1.7904172179752527,0.5376701950614221
194273,6191935817664992172,-6507636972805362970,60042.276050472996,21.4477,y,-1.437560814154715,-0.04308999659575023
182866,5560136513261166995,-7363991414428893083,60042.16495673121,21.143513,z,-1.6857107368061812,0.22228531566912854
36904,2226423551234958515,4145188934009582611,60042.26391731717,18.710928,y,-1.8853094305905036,0.04564849938997295
75774,2824779565589907355,-5348391976086583261,60042.23956589355,19.949427,y,-1.2380542144957865,-0.1984977265718677
36792,-6896795333688488213,-1688856890678633828,60042.25264728527,18.530075,y,-1.8396003633385014,-0.08813276248814092
79794,5725815083068582814,-4722922632273381731,60042.13726126032,23.000807,i,-1.1751657381861087,0.1077802811643346
36256,659122264592182034,-3157257604593355443,60042.21190516863,18.778639,y,-1.8369609876715267,-0.2864970844459458
178779,-8635617136514292850,4861877997059733651,60042.128666410346,21.977577,i,-1.734925832907642,0.7996758252825693
168690,5009719622401216767,3397277712640870673,60042.10209039483,21.247332,z,-1.6065000725647778,0.4913601221145995
201040,-4931480945576996158,348205240324087049,60042.153477195556,21.737436,z,-1.4959226552891811,0.07397969519246704
120884,8904157089352849895,-5860359329260223313,60042.19240942175,20.05961,y,-1.4789042238974723,-0.21393973989576207
166373,-8556785163166038729,-8424011756233088165,60042.2377739086,21.166916,y,-1.3332021722685046,-0.10448900026423254
166380,2905537476484495211,-960833681954502855,60042.13815864183,22.475775,i,-1.7697823026563466,0.32302390246935886
242819,-4019363015571705674,3294850376720061280,60042.13770995654,22.287922,i,-1.3102304222849104,0.13856567194373764
42391,1010865898987162306,5068640060109443797,60042.068205096206,22.517088,i,-1.6034630007827226,0.5295362068827764
9529,-1508148744219123297,5954395866299623058,60042.100298238554,22.063053,z,-0.9742582242222647,0.345764500961601
26198,-8342122016259512089,-5629933795546541270,60042.22416383164,18.406885,y,-1.4091238890031663,-0.1957538664733349
214013,-10994768839919668,-663680757618058351,60042.156630108984,21.664177,z,-1.3982528481246361,0.5814185800980867
117134,-1824336413776680325,44272917278011617,60042.25130557602,19.512695,y,-1.1003880784769546,-0.10005641058862381
24439,-8696054176641320810,-4756182410511592194,60042.07916408261,18.730211,z,-1.6440718283870162,1.127061614067415
152587,-4699811328053305897,8850892270453589959,60042.101194347175,21.427275,z,-1.6684077473569607,0.44062060552868226
206115,6417924579538972559,-5281486606087665959,60042.20519858273,20.490488,y,-0.9903368213076634,-0.039065575771377065
2098,5043081712721065507,-3817824438818731065,60042.20698970309,17.603172,y,-1.5848483224237313,-0.1573793198514309
155550,-3583827521011459003,-5271497076554940908,60042.15818410279,20.846573,z,-1.0600578389608821,0.4553832760781035
171013,5478744211096253776,-6103936728748041627,60042.24951634736,21.62467,y,-1.3248400372981677,-0.07983215064826145
175261,-3591182563934248935,-7720584620117546539,60042.213271489134,21.051952,y,-1.513719111708909,-0.1481270241047816
26063,-5792322612746252598,-6922243137871879325,60042.27373746569,20.620825,y,-1.3686910592520547,-0.19900419942962644
47289,-4407027648419652223,6686719664742933616,60042.26346572061,20.597095,y,-1.248381332487107,-0.10850266293742766
112762,5179537919926703257,3796264786807621743,60042.14623400245,22.184269,z,-1.4685197650004658,0.43104811487407635
187164,-6546425581001314104,-8495808062869303623,60042.13996259973,21.995579,i,-1.628117378992382,0.4968820138018801
135608,7171998678477157716,633765554634142668,60042.2630192711,20.657309,y,-1.5312796981442873,-0.08519507891296811
146329,-1002846777962952821,2072142394398736644,60042.19553658428,21.792635,y,-1.653846825675895,-0.45074562122486944
37188,2748962025700023494,-4960076932639559590,60042.18066863685,20.859978,y,-1.8593673074021668,0.2595555298963564
130306,361392763503496479,4355406251564562546,60042.09940047104,22.562017,z,-1.783632888188005,0.7443350303587865
126034,-8054131327562229181,-3406836871855046243,60042.20248454655,18.974241,y,-1.0892193909846823,-0.020929382131810937
240092,-7580134330821346633,-3686096676270237371,60042.02377794082,22.345531,z,-0.6978597278931252,0.6865298472096067
51384,-1040329459442054172,7505376857845348813,60042.254884249545,21.32573,y,-0.9810344896670171,-0.18022267930950325
235262,-1941545887717774485,-3842370877442428212,60042.10530905139,22.074358,z,-1.1971741910032971,0.372613120464336
27639,-2416493428836508118,4008094241975464937,60042.15392602136,19.75371,z,-1.883115578860898,0.2339968640328929
55891,172084436415343871,-1808174968134165182,60042.22281723681,20.000156,y,-1.7803429176239185,-0.12909668983761166
43226,4594095235712781510,8549618450507703517,60042.02288741155,21.302324,z,-1.0611841498418124,1.2877735415623461
180314,4226308431335655850,8336463151053301792,60042.15073127316,21.848127,z,-1.4739691786408153,0.3182739216636792
69538,5050234947635302142,-296347456878135241,60042.248652961745,21.511103,y,-1.2128040284649497,0.01426797087559583
93219,-7891865868342937818,1670905404524560231,60042.219221377796,21.248165,y,-1.2429360364100657,-0.008467101888578027
19829,7289604307531525659,6393919735801728444,60042.14578855489,21.618631,z,-1.6719273353988402,0.582703509154873
131722,3071634079210123927,5383517045629642028,60042.16221456931,22.732086,z,-1.6646381223966866,0.33480469247616274
110064,5489767262537582279,-4704271720178215615,60042.158630164224,19.816362,z,-1.3290603827951222,0.5218151133566715
58101,-4775270458778618775,-8784500950962412879,60042.12821690763,20.438332,i,-1.5005170952052054,0.6730523954012478
101716,-7687816066795866197,-8089641373247453522,60042.15617744882,22.170513,z,-1.6638494448969312,0.5400768388484084
48448,5906547786251849704,-9190478287601945728,60042.254884249545,20.628878,y,-1.8713793094539337,-0.36311653537604566
112318,-3275956600129164602,7246324788861339878,60042.18247751378,21.66477,y,-1.7790770578638535,0.37089250849267613
116804,-3103377887616740836,3636417561326329818,60042.20698970309,20.774426,y,-0.964706168068939,-0.08326515451771446
11860,3298202932068579089,-6077828834887106568,60042.27373746569,19.820316,y,-1.6646164974092452,-0.23441126494060457
111158,2900277170024825464,-6297523193085122054,60042.232841452584,20.955061,y,-1.3771543557197792,-0.01315084133607348
62311,-2050634741354574842,-8463367094186885350,60042.13951308411,21.399511,i,-1.9080594876063512,0.5667278458782644
186907,-8745358099277495796,7691825754814675670,60042.025117552635,21.921059,z,-1.4038177153761398,1.1841130042973862
246096,-1295428333841320022,-3310072651004767657,60042.24225716688,21.068176,y,-0.7862781804910846,-0.1377558797820895
112681,-7630846474576803719,6483300160022349447,60042.242704968434,20.872715,y,-1.9115543789775316,-0.2635287043801914
14008,-2070311689135783803,4334027200678428083,60042.257113705964,21.467237,y,-1.6837191789916068,-0.47292793433220454
58727,8754473373516080741,4855558543563359783,60042.21145774461,21.425161,y,-1.8729681346728067,-0.3565233928169816
243878,1215481179596905289,-2837269747118348507,60042.13450188421,22.421661,i,-1.084212189763517,0.23375394910314187
92089,-245767258828252709,3160133333140072642,60042.03014323163,21.737484,z,-1.3400598638260142,0.991340115862626
32355,-53129418310483930,-7476473000096980381,60042.16266098121,19.120838,z,-1.6707578019336684,0.24926265813367862
21251,155185264835199515,-1947637233064525424,60042.24360156452,20.575016,y,-1.5783304142194758,-0.24979509314104237
7853,6324579111327980900,67211176053710115,60042.11786133293,20.026688,y,-1.082792432175611,0.28760546080048804
39184,-2454921084865869182,-4330526853266288269,60042.2508567269,20.012367,y,-1.8596445719270136,-0.2938839111840454
119488,6562111779075329859,-8729566193413226441,60042.10483229926,20.562002,z,-1.8039377439616138,0.5148317763710579
103282,7162564565427815500,-5090280804460476624,60042.235533412204,21.739311,y,-1.6069535349673818,0.0037714333920506947
156301,3927896815934627091,3690826745456227344,60042.23508637451,20.789679,y,-1.9608535787979233,0.07130333734887115
194589,-744508968078569556,6953362609204469904,60042.21416804598,21.565083,y,-1.6802946143652704,-0.20878620684653412
137827,-6148196207955326573,8887420335138964269,60041.99650184454,22.179497,i,-0.934975343908521,1.2169909402957766
87827,-7817848874915805488,-6657111644430943210,60042.16765700512,19.98555,z,-1.5300600281654637,0.4466797434400605
188875,-3262267495972083521,-2840589405313749197,60042.158630164224,21.90449,z,-1.049384195794705,0.41095746999221333
59411,867525264724064983,3220474970633203472,60042.24315285339,17.504236,y,-1.769660072671227,-0.1937149223094656
181136,-3117975222781939747,2442791809423097778,60042.2150985475,21.636478,y,-1.6653326732732436,-0.3036804570459611
147691,6894472352986878152,6114844241605241049,60042.233739451876,21.396317,y,-1.4387407366701221,0.03099717881216411
45771,-51447400998632508,4228108728433868431,60042.134052939,21.501808,i,-1.5393175747510237,0.3211443017649998
140752,-3610856906303127807,1908166556677088784,60042.184716189,21.512405,y,-1.4043506807912265,0.42618109337201837
116326,1087611119563646942,8288154683646139007,60042.21461789633,21.362148,y,-1.5295568681624072,-0.15514958533337847
176642,-6659525013943347269,-863827410085504077,60042.238220648425,21.760946,y,-1.9168390183626955,-0.19289445888630577
42337,-8910209791334306366,-5832801034190510812,60042.241356276485,18.98616,y,-1.4396048461980446,-0.21036392459696698
96607,518400822062906008,-7559012517411896217,60042.265255122045,21.214115,y,-1.4795884598360751,-0.17612296335325994
