,diasourceid,ssobjectid,midpointtai,mag,filter,heliocentricx,heliocentricy
28,-1524421882272406137,3413062362531045958,60042.23732389833,16.792986,y,-1.82155266141769,-0.28867589369183316
29,8170227639848577636,-1808725763324126575,60042.22969309918,16.142647,y,-1.832620639596183,-0.40292935493897875
30,8250266038251247276,-1808725763324126575,60042.2446119967,16.140797,y,-1.8325697859234449,-0.40305256497476877
31,8147820211279919300,-8718076111998390649,60042.13181335412,18.799786,i,-1.830151467458069,0.09750289146098506
32,6986052999207968435,-7328526340761403957,60042.23014311146,16.598223,y,-1.7865261604176228,-0.3465978008490045
33,3679315588446701467,-7328526340761403957,60042.24506209539,16.60141,y,-1.7864607392820258,-0.34678278963028886
34,1619314224784686486,8924623464274461935,60042.05187125061,20.583784,y,-1.9087012052717296,0.3614097173965829
35,7276376617796705314,5445587333480991963,60042.118307156015,20.755894,y,-1.9941380414981158,0.025130408597995996
36,-189338824903206402,-2053445912623238541,60042.119673261994,15.107597,y,-1.780500776740398,0.13404051251836466
37,-7367818630897056889,7586040602397340093,60042.38569485688,20.208998,y,-0.20063314212146063,-1.79066991047315
38,-8653195749759000785,3846635782416288615,60042.15908246949,21.48644,z,-1.9721474389234053,0.18624439720600647
39,-5106705146965456146,8502418104373638843,60042.393013482775,21.581089,y,-0.027701648048260114,-1.9089622158885193
40,-9015803086502087209,8423565889502494740,60041.98278278186,22.812328,r,-1.7566116930738649,0.9039656069487328
41,1664355684022118761,-8463797043573988684,60042.16266098121,21.144096,z,-1.845234292888708,-0.1267065951789528
42,2435534228916835060,-7522227908323760301,60042.058630938234,18.05728,y,-1.8407424317062038,0.6238618129596447
43,-1514451921387488652,-3444836522240043313,60042.14264798907,17.858559,z,-1.9802574864159168,0.27220029898209347
44,-4387896280929815601,6213924062916077544,60042.031491739894,18.928606,z,-1.9299350073616377,0.34499200494359655
45,-6178896970377741198,-2159338136993742425,60042.21100997597,18.596842,y,-1.89043606047018,-0.5477477389575547
46,-8079257856269840096,-3991542483428867912,60042.416593645234,21.076258,y,0.17714079531472096,-1.9180689503704609
47,-8403805918670039800,-3444836522240043313,60042.12642224366,17.799284,i,-1.9802261000740669,0.2723786327253251
48,4667434818847154571,7996107121051666522,60042.41295653012,21.729662,y,-0.6822231250262097,-1.4971563673451391
49,-6804346378443051231,7292226151356500588,60042.41842274251,18.671968,y,-0.08848107050779208,-1.688949486330759
50,841285442264119669,-7626120647296464430,60042.213271489134,19.012058,y,-1.935996506558686,-0.4079044051751393
51,-1199958604999567196,-659700563568498360,60042.06587262227,19.735216,i,-1.8701968894393322,0.028334656907440796
52,-4070632021208349953,8098861061876337435,60042.19960341634,16.622873,y,-1.7526054616826485,-0.3694007472195749
53,3459336322993550193,-8591697858785702667,60042.02878111254,18.322443,z,-1.83479576318946,0.39688271465339947
54,-5434781586762508026,-2645311660236391820,60042.07144386236,21.619497,i,-1.7500248033254797,0.2293915052486464
55,7318448702558490041,-7626120647296464430,60042.198255289644,18.991728,y,-1.9360196166907249,-0.4077287199479933
56,-4353323371712209336,-1114124910757748384,60042.129561712194,19.45399,i,-1.9675271940717103,0.04391235959708027
57,4623551310494355732,3027473901503733813,60042.069106458766,20.937296,i,-1.6442348055015934,-0.016259561314947636
58,4987078009275452644,-8591697858785702667,60042.04577048872,18.312151,y,-1.834843213056758,0.3967227134569581
59,4569398969080126291,6817973505662861160,60042.16585528801,19.072515,z,-1.9182262344136247,-0.11321806819028109
60,-6046279336276474186,-2214445859135911583,60042.14893621672,20.451752,z,-1.980760568800059,0.07019486062911998
61,1796827570195446458,-7870729334706461093,60042.07916408261,17.66662,z,-1.8565396669436425,0.35414272865698304
62,-1801957281140602490,5995048066334479600,60042.41887797698,19.72309,y,-0.16257282055137456,-1.8769078365042116
63,2243840033825957133,-4157864780533315621,60041.99965110765,22.659296,i,-1.4841265824781695,1.0876157390449819
64,7953239818778589672,-5671193220783528846,60042.21100997597,21.94406,y,-1.9102062757410365,-0.5553921511264122
65,2653172543879404454,-2214445859135911583,60042.13270711241,20.425434,i,-1.9807207733141372,0.07038108682093132
66,-4606217504262193706,-2642962807237290899,60042.20609457153,17.751486,y,-1.8999396720941617,-0.30443092321313153
67,-5839232617787019227,6364384949516634868,60042.38524498919,21.3508,y,-0.23116264620326324,-1.656996913400244
68,9092742378925231824,-2159338136993742425,60042.257113705964,18.575216,y,-1.8902216485467922,-0.5482361882811979
69,-6495389547955536569,-4086988359199008944,60042.36065927,17.369932,y,-1.0152630218719532,-1.097632520603043
70,3400903552857794413,-7541772083736289714,60042.13860713552,17.530453,i,-1.9974456449186968,-0.04954983668155441
71,-1568354212801424173,-7541772083736289714,60042.154822460696,17.526403,z,-1.9974210203115068,-0.049731757666951065
72,-4584992952167908025,-3014941694357229898,60042.27150614383,15.629884,y,-1.8496451219282928,-0.5602987398688326
73,1507050699338538838,3381536245352060068,60042.20877680042,18.620838,y,-1.938988605783334,-0.4592048789118301
74,-42046896720243344,-8463797043573988684,60042.17883550558,21.16942,y,-1.8452020721391895,-0.12691315473944115
75,-7393081103807950187,-2645311660236391820,60042.087965196246,21.795582,z,-1.7500174789647656,0.22917319749639595
76,6990137239801257031,-3014941694357229898,60042.19553658428,15.628437,y,-1.849994539944422,-0.5594719292562234
77,-8371052125500682133,-1646722486020303983,60042.38569485688,18.442263,y,-0.1971018024365138,-1.8196132284728082
78,-6695485567939398342,4257612960770220123,60042.39346115824,17.671143,y,-0.16738079298351838,-1.7566110727748823
79,6574934444204581512,-5671193220783528846,60042.19598442427,21.977545,y,-1.9102627825488014,-0.5552156223819835
80,-1057865465382970149,6453230484969295213,60042.25935437502,17.556557,y,-1.7914696060761561,-0.4683234038202183
81,-1531281488038882034,-540986781379036921,60042.017524045055,21.169817,z,-1.307132397172879,1.1198197750007788
82,8585351129399834161,-8308925236210224246,60042.014391863064,22.391777,z,-1.547957834272466,1.0682259835790573
83,6828520615846889954,6453230484969295213,60042.27418799613,17.55863,y,-1.7914282886832735,-0.4684633494050603
84,4347564348661025140,7086668889512809666,60041.985987701504,19.287735,r,-1.7004446373803095,1.0330845030146105
85,4619704659640266211,-5519240787687620453,60042.25443755652,19.554224,y,-1.9324620214144201,-0.46192075849240777
86,-3538333889947336,4179840201850549340,60042.07377205162,18.78032,i,-1.8265781862554653,0.13617775923941008
87,-4857922640169053773,-5400605606749643966,60041.99102732527,19.439718,r,-1.7148276327404082,0.5913790938483788
88,1668209334887641703,3846635782416288615,60042.10300872626,21.509903,z,-1.9721112020372675,0.1868695771333296
89,5879590283613806942,-8177595264154321642,60041.99650184454,22.51396,i,-1.7640541910890462,0.7163853076094174
90,4579855863828783970,1710486170772715240,60042.38243685772,17.343447,y,-0.06656555104857927,-1.4234292094673153
91,7001001232789872140,5966500965502828235,60042.099850263236,22.289793,z,-1.9844088887209645,0.16674359529145497
92,-3902757052579095102,2150357375431199264,60042.37148566049,20.080038,y,-0.7841643156884825,-1.052757884939878
93,5701455518939715166,4776060345737788695,60042.15117677013,19.662638,z,-1.9560205708368748,-0.10528088167726889
94,1102686965920981974,-4921355149198697350,60042.004571197554,17.08009,i,-1.5867733517170741,0.9663776528086023
95,-6796806578792065901,-4921355149198697350,60042.02065779375,17.124207,z,-1.586890961556358,0.966278001927917
96,-8098533498065845589,-8177595264154321642,60042.0125881814,22.312489,z,-1.7641401627850528,0.716269213710421
97,5758140712147096826,-3014941694357229898,60042.25666804045,15.630977,y,-1.849713403318632,-0.5601372606074377
98,-3402713603830199501,-2642962807237290899,60042.19106761702,17.74888,y,-1.899982222575724,-0.30426287514932177
99,-8583950854820087734,5919330688291244909,60042.00143981136,17.831234,i,-1.2944566737717949,1.046578226695688
100,2333154434631607234,5919330688291244909,60042.017524045055,17.891817,z,-1.2946487339049042,1.0465136140130875
101,7966480576428213609,-3014941694357229898,60042.210563087516,15.632592,y,-1.8499254609677804,-0.5596354799294985
102,2035675294675409398,6820745605062389576,60042.04487339641,22.22371,y,-1.8364300968378482,0.5581498000116251
103,-5474185242144131492,2213519754264854247,60042.004571197554,20.467033,i,-1.4970507829860722,0.7915220286153275
104,-671543372600306276,2213519754264854247,60042.02065779375,20.528656,z,-1.4971345172126458,0.7913226054367095
105,-3395388761733374466,-3550159652723987294,60042.19553658428,18.562433,y,-1.815734178795425,-0.5519590362365613
106,3671202609009220447,8498159001713168571,60042.254884249545,18.138243,y,-1.8804310482856725,-0.48899643240924895
107,-4423364397006740372,8498159001713168571,60042.26972499613,18.144962,y,-1.8803801455868623,-0.4891702173540873
108,-4475942700212839465,-5519240787687620453,60042.225955171656,19.566084,y,-1.9325484204485837,-0.46158057840996436
109,4753619713731309699,-5519240787687620453,60042.240909151966,19.570736,y,-1.9325030660807891,-0.4617591834131903
110,7577306348768669150,3381536245352060068,60042.19374964308,18.608002,y,-1.9389581212709004,-0.4590641377514639
111,8902733827725538727,2725535884580643546,60042.361557000004,19.777105,y,-0.9500475233307174,-1.056709767301939
112,6422344938323294825,-8308925236210224246,60041.99830783145,22.106197,i,-1.547832987353114,1.0683916027133065
113,-8816562399604698245,-7870729334706461093,60042.06267613673,17.611338,i,-1.8565342048588622,0.3543039653151495
114,2064773197791864886,115957379788912518,60042.390723555756,19.518219,y,0.1761327248839889,-1.879994833487649
115,1878212556038022099,-3198594829819347615,60041.986889540094,20.451794,r,-1.6055722245615909,0.866356285610447
116,-1416418612607709240,-5519240787687620453,60042.2692788693,19.533756,y,-1.9324169781709044,-0.4620980104821488
117,-5103941303751255712,2725535884580643546,60042.346660707226,19.823566,y,-0.9502220979210312,-1.0565926188484547
118,-1491998636874372300,-3784597498760919020,60042.072856408384,19.704233,i,-1.9199389245037175,0.3238393272770329
119,1617272911079716093,-8344932362486742962,60042.02065779375,20.100317,z,-1.53683887673839,0.8826251559936821
120,-1539629493962105176,-2159338136993742425,60042.19598442427,18.601686,y,-1.890505905400581,-0.547588539887091
121,-7117076674843503747,7629603669698690843,60042.17704710669,17.670092,y,-1.9325679657088688,0.03859118320431349
122,-4458181358109360308,3947398556331589850,60042.16450232698,22.631622,z,-1.9817717192937714,-0.12603930685328021
123,963540441023052616,-2700756162165963248,60042.25988569378,18.543404,y,-1.7605370300151468,-0.37890452052920887
124,3844136013089290341,-2700756162165963248,60042.27470718658,18.519053,y,-1.760459154958715,-0.37907279079454276
125,8509772796284108696,-3645729739662410256,60042.412508925496,18.539968,y,-0.6283704933636787,-1.6776964526957225
126,8324702780084794893,-7455677097187716366,60042.16540539156,19.2927,z,-1.9127327810814447,-0.0913359856849143
127,1694356629722749851,-8216034147039942702,60042.38199012917,20.877577,y,-0.18732642423123233,-1.3120493404736975
128,2689820623123299700,8498159001713168571,60042.22550772144,18.126017,y,-1.8805317586026558,-0.4886524208275143
129,6453891124421386108,8498159001713168571,60042.240462001966,18.151632,y,-1.8804804996189703,-0.4888275439137228
130,-8723537118643485900,4776060345737788695,60042.134947556464,19.607294,i,-1.9560037159226462,-0.10509042959454275
131,-4562534645325637632,-5804751211569718405,60041.99289984669,21.325535,r,-1.612081662083031,0.35551330302346834
132,6433069860162836750,6820745605062389576,60042.02788240174,22.184614,z,-1.8363789251883236,0.5583684758984214
133,4880899892693917214,-1105011876648800515,60041.997413398545,19.133245,i,-1.5955315555068987,1.0226760088198366
134,5029725922299403763,-1105011876648800515,60042.013496769745,19.20874,z,-1.5956427829059232,1.0225181073378968
135,-1152784889291447136,1205164156390733554,60042.05236447047,19.634327,y,-1.917831085501131,0.30762600357253317
136,4270786207720085934,-8140585313986240641,60042.26838258454,21.271343,y,-1.7938734490374668,-0.41581571207039536
137,-6962249958858667331,229837588081342077,60042.21145774461,21.962198,y,-1.8947976314455968,-0.4935155665316178
138,-8849976249970138293,-540986781379036921,60042.00143981136,21.36752,i,-1.3069736259817457,1.1199593025693737
139,9021752050379962304,-8702833512065284731,60042.15392602136,20.324326,z,-1.9681826411705776,-0.14183360187475622
140,-2829907841736196955,-4382160528988848815,60042.381543033334,19.347794,y,-0.1863727558525384,-1.3698769413086274
141,2419628434752431976,-2325567223059595748,60042.000991194385,20.412247,i,-1.3270754770671829,1.2124032434206498
142,193336356025555815,-2325567223059595748,60042.017075780655,20.403069,z,-1.3272389843107415,1.2122591592634393
143,-3164455581701705018,1299793852135448216,60042.41978441669,20.16631,y,-0.3355213517814027,-1.936571837053637
144,7222853806841200899,4771699674498859350,60042.08609269983,17.5215,z,-1.8046622918699273,0.1152006487750664
145,-5270721630988645366,2508496535688244660,60042.002332970544,22.332212,i,-1.4623774148630027,1.1139680415843403
146,-8997899422038760344,-3439308371714409628,60041.99785917083,19.913786,i,-1.5108715225404883,1.0065994260188489
147,-1539599561822989918,-3439308371714409628,60042.01394352091,19.95575,z,-1.5109795107000754,1.0064749234414834
148,-5998720579137233130,7629603669698690843,60042.160871747044,17.672195,z,-1.9325935724076992,0.038778663305497466
149,-3945239203566556018,873584697356365373,60042.014391863064,20.205969,z,-1.5380223764722136,1.1070166439411517
150,4920588970108964269,-4021203463095156498,60042.13628956722,21.082884,i,-1.9683927975164661,-0.02611608096068932
151,-1611429905626922448,-4021203463095156498,60042.15251842946,21.177246,z,-1.968370540435191,-0.026309849344468603
152,-733819099471744114,-2889217006736594789,60042.391628358324,20.645561,y,0.3072968892996181,-1.8645913874563975
153,-6429871631460348964,-8709658351721205881,60042.37462675533,21.793974,y,-0.9286136779499707,-1.123683044710604
154,712175157254452744,947135534443527729,60042.41705236971,19.97223,y,0.27976481367750294,-1.833887224271084
155,8704667023636363171,5704833691944804033,60042.41206071097,19.921585,y,-0.6665797280968596,-1.7077721851776413
156,-7647185345283378326,8498159001713168571,60042.21145774461,18.148842,y,-1.8805799024963543,-0.4884878836290923
157,-6501360038232339755,384865783447377050,60042.18605672211,17.489445,y,-1.9751162550118084,0.2006686135873728
158,-1142362325709735586,-4595081609241460333,60042.13860713552,19.612135,i,-1.9660451463901212,-0.04490704467468649
159,4773201237542199239,-6715197758023799524,60042.100298238554,22.678722,z,-1.94611850448974,0.08864028576920761
160,3386864554832394747,229837588081342077,60042.19643296327,21.940945,y,-1.894836501690851,-0.4933370299427662
161,1554922178763550777,-7009955653767265816,60042.22057484022,15.608797,y,-1.8564353789903445,-0.2942841155971347
162,-7535623472126350657,8110535879774319713,60042.14355244488,20.781593,z,-1.9703843327319457,0.31470299346318764
163,8763531367774882739,-2953021000385001281,60042.14713431151,21.27297,z,-1.9673826675993027,0.15463364344739441
164,-3121364942541699411,135024781931399075,60042.24360156452,15.254356,y,-1.8093460568913873,-0.43060459423882325
165,4063466096352652110,8498159001713168571,60042.19643296327,18.145174,y,-1.8806313701688504,-0.4883119263252851
166,-119573778239598056,-5132902999528268201,60042.014391863064,19.62814,z,-1.5446179502293935,1.118303874160324
167,4823401895944438630,8288129014257153501,60042.41978441669,18.929804,y,-0.40551418348700535,-1.7950074625398265
168,2652577513891755549,7631650386337320883,60042.017971489375,19.688742,z,-1.371047896857817,1.0937648239083488
169,8175529901271607999,780679368437088557,60042.05999364495,18.423637,y,-1.886550600471677,0.5766679801229896
170,-7782450803059132605,8132244422803777264,60042.16944620057,22.599176,z,-1.920847856276688,0.1434347868330304
171,-2565287687450412346,2867663778902162615,60042.24360156452,15.737744,y,-1.9141808128227218,-0.45164989840158765
172,6358082413752500182,384865783447377050,60042.12287381908,17.490559,y,-1.975012879226005,0.2013587433172846
173,201007405005845387,8516193539816403459,60042.27106240241,17.2478,y,-1.7827109536923813,-0.4842692537350037
174,3058502467379191125,-6635311569968224329,60042.2603329424,14.998077,y,-1.7172288244732463,-0.392412694728324
175,-3415215751256804436,-6635311569968224329,60042.27515415245,15.000698,y,-1.7171498014556803,-0.3925855590677692
176,-8377573202952827572,-1917041488269909382,60042.150283111885,21.125072,z,-1.9833995964559992,-0.058564333201694005
177,7642144374190685776,1826387846511349410,60042.41752158828,21.478119,y,0.2162799836638064,-1.7724160555511999
178,-3980655478827101275,2650754645205481965,60042.2508567269,18.901968,y,-1.8840826276665124,-0.41044891662766925
179,4891198190782653113,1736048378185170726,60042.0202094027,19.158785,z,-1.5466101770999547,0.9050640625953452
180,-4498136484883646317,-7009955653767265816,60042.235533412204,15.608406,y,-1.856397459236575,-0.2944618952504843
181,-4765105946756937844,-5519240787687620453,60042.21190516863,19.557917,y,-1.9325910183429313,-0.4614127666413269
182,8467410876730735927,-1964435511144642628,60042.257113705964,15.929736,y,-1.843390373519436,-0.5220188226288544
183,7093141088297879756,-1964435511144642628,60042.27195167514,15.930774,y,-1.8433358586699782,-0.5221951696210256
184,2801392692482567170,6213924062916077544,60042.089333607175,18.931103,z,-1.9299733122173,0.3444553511656789
185,-6958893366691514486,7631650386337320883,60042.00188650329,19.626492,i,-1.3708931313492734,1.093899161583034
186,1876534847904684823,726987175306512480,60042.14041394211,19.839413,i,-1.9487334665316212,0.1537467146979341
187,8480099844540740194,7431158217143254532,60042.204300646736,18.078867,y,-1.9423659676099305,-0.2189024223274728
188,626697420355191349,-6382330532546661420,60042.13270711241,18.44469,i,-1.942428837949757,0.0835176107274608
189,9074744080278584349,-6382330532546661420,60042.14893621672,18.499287,z,-1.94241483254356,0.08332985894813363
190,4762836357971976144,2849882110857997560,60041.98464122893,22.421337,r,-1.502245092624257,0.9610708570221046
191,-5051885299966815273,-7009955653767265816,60042.20519858273,15.609275,y,-1.856474338568738,-0.2941013687918698
192,-7822543845806840112,6433603224424643039,60042.4089136582,17.926645,y,-0.7970943634363618,-1.3768028582904621
193,6126044432293107514,-11684315444193946,60042.07377205162,22.679882,i,-1.631275850753449,0.06488055939541053
194,-4849852334276071425,2367404660999919499,60042.16310715886,16.343378,z,-1.9049747257297147,-0.07204435483018447
195,-3480165819500523402,2367404660999919499,60042.17928172158,16.330631,y,-1.9049362095560831,-0.07223132004032042
196,8435294881036133119,-913511868968279448,60042.14399738112,17.793325,z,-1.9217709893289612,0.23420321908481995
197,-4063391385920394746,-3349260405977333636,60042.33355200696,18.200867,y,-1.166398946697359,-0.9516442862416143
198,-4392727618850262801,-5519240787687620453,60042.19687987953,19.551737,y,-1.9326365573499904,-0.4612333023433038
199,1859293908628623880,135024781931399075,60042.2286584035,15.253274,y,-1.8094416872881676,-0.43041475172300764
200,1523827210223065948,7092499380848601162,60042.070523570335,21.96495,i,-1.8648474011445428,0.2856389009549352
201,-4734658473355442939,-6707397344228299368,60041.98962554046,17.053852,r,-1.4882834522445119,0.5613846734556917
202,-4928629452025778149,381241913702901990,60042.086572228414,21.326696,z,-1.8809657203147387,0.23307698661879347
203,6839935413697282040,452944803342530214,60042.390723555756,21.168587,y,0.003269598956617935,-1.6711038469341497
204,-6468948359392181742,7852825694299325913,60041.9823087187,20.827589,r,-1.759324293953114,0.7533226420521565
205,8571309192536457461,-5089951256728475829,60042.08009590469,19.811169,z,-1.8039839781777358,0.24057649665258693
206,-2666316532269431072,-5132902999528268201,60041.99830783145,19.672344,i,-1.5444987791066098,1.1184564226934783
207,4007902702863860529,-9040334768808077698,60042.03940036055,22.466637,z,-1.6965879362499712,0.4932489507702143
208,1582008642860969575,4223847119957611234,60042.156630108984,21.578604,z,-1.975743244640811,0.1553381250494653
209,691555844361319705,2901834725687948594,60042.17928172158,15.945647,y,-1.9727417527807178,-0.06318004517593855
210,3048826144505186679,-4714019669315023022,60042.0027815668,18.9399,i,-1.3969757682146562,0.9765444636035563
211,362727463229066137,-1917041488269909382,60042.134052939,21.132727,i,-1.9834030802153042,-0.0583715191933676
212,5446977265677898453,5393187331928392498,60042.017075780655,18.574078,z,-1.304781177101865,1.2335550884393092
213,1704480554423580706,-5716576081165784227,60042.38524498919,17.387146,y,-0.23741115251951023,-1.744849954903132
214,-7842753855483895625,2650754645205481965,60042.226402788416,18.906757,y,-1.8841607466089998,-0.4101797416020702
215,3693456107138521358,8516193539816403459,60042.25622345322,17.250189,y,-1.782778903439012,-0.4840891596182475
216,5312551742966449703,8693305327399724977,60042.158630164224,17.834156,z,-1.978902604018637,0.17583067541481784
217,-6560221311600124376,-6325019406872899512,60042.37648826745,20.94603,y,-0.8272503867212101,-1.436243115789924
218,6854250677908743322,873584697356365373,60041.99830783145,20.18913,i,-1.5378819552134528,1.1071729236873458
219,-1682620649936364536,457602456211652868,60042.006799617695,19.698692,i,-1.6929636423157384,0.6370328333750003
220,7817283365024327579,457602456211652868,60042.02288741155,19.70957,z,-1.6930532599460246,0.6368508952324342
221,-5605625849019185354,6773035088928669901,60041.9864421478,22.001938,r,-1.5952326585020655,0.9751945093341173
222,6821951511490236248,7629603669698690843,60042.11741277716,17.65439,y,-1.9326622685219654,0.03928237146195903
223,2333646626600942238,384865783447377050,60042.10666294745,17.489697,z,-1.9749863089521182,0.20153580552976813
224,6952664766823516005,-5596217526986191636,60042.155269796844,22.219149,z,-1.8792992632447376,-0.0403872605748814
225,6064766773186147963,-8485726685241279167,60042.35071336289,19.033035,y,-0.50016781967759,-1.29984229385274
226,-3839385286185000028,-8485726685241279167,60042.365627239735,19.0027,y,-0.4999802128555789,-1.2998903551275969
227,2668652704704836921,4223847119957611234,60042.14041394211,21.370884,i,-1.975697796872358,0.15553303183020395
228,-3037050833937954037,-5394807665038109798,60042.20609457153,16.304483,y,-1.9733497780820615,-0.2790340246308766
229,-6433620293974486938,2650754645205481965,60042.241356276485,18.907358,y,-1.8841129826537022,-0.41034434227938965
230,1055250383243227114,4771699674498859350,60042.06956755833,17.465683,i,-1.8046085844790603,0.1154428682557146
231,-9174463508382484608,2650754645205481965,60042.21235299012,18.921808,y,-1.884205608328012,-0.4100250848597776
232,7091681550891662376,-4543419805537717897,60042.017075780655,18.053652,z,-1.3207865137872548,1.2737050913883046
233,6765304539657544190,-7092667627978356304,60042.391628358324,21.51054,y,0.2844180573754326,-1.879881135786082
234,-8787318016169432368,-1571731408202310587,60042.416146352036,20.858467,y,0.051925602602100794,-1.8813260093836113
235,5745978569997774102,-8140585313986240641,60042.25354030414,21.352123,y,-1.79393415853616,-0.41564933536699533
236,-627051491621483423,2295607018101351795,60042.38803830255,19.082083,y,-0.28748858441570113,-1.6956177183514816
237,-5849275976653704347,-913511868968279448,60042.12777123403,17.740894,i,-1.921737514259806,0.23439949006879182
238,4446530200758262027,8693305327399724977,60042.17480808233,17.831053,y,-1.9789466501242405,0.17563943711367141
239,3410172621578300336,-4714019669315023022,60042.01886702956,18.96954,z,-1.3970863065931172,0.976376041413937
240,7277246257792448678,-8859054011004201887,60041.9832306773,20.437979,r,-1.6667868421805188,0.7104818171560577
241,-5993056089493209128,-8140585313986240641,60042.23866795238,21.397038,y,-1.7939949722658977,-0.415482617207318
242,3914072380755722488,-6140538834704021980,60042.39027927793,21.652311,y,0.09434746938995749,-1.8452522814974872
243,-4486914753771953990,-2271963645050200537,60042.352055068244,18.224838,y,-0.18835601393702442,-1.4215445924436076
244,-3278860668538258216,63677967019471315,60042.00143981136,18.062843,i,-1.3011910058797929,1.1859268545640693
245,7558381277017871780,63677967019471315,60042.017524045055,18.122025,z,-1.301367944250397,1.1858155481451895
246,5474751479813801794,1736048378185170726,60042.0041225021,19.10085,i,-1.5464777729912207,0.905172955004925
247,942706873671901132,1733608734141905988,60041.98734731717,16.65786,r,-1.675411922481853,1.0278523105024584
248,-2681916746002644688,780679368437088557,60042.043090989006,18.433167,z,-1.886505645713443,0.576886056751607
249,-8627396624067652657,-519882966832655295,60042.36382527043,18.101698,y,-0.6496284015662929,-1.2457406454762578
250,1755284978082686371,-8702833512065284731,60042.13770995654,20.290695,i,-1.9682277299028872,-0.14164075099939652
251,-4494735087761838985,-7646775877949271093,60041.97986606026,17.646465,r,-1.81782247846622,0.4594631279917609
252,3451300233743273163,7146712456833704363,60042.13225829059,19.400198,i,-1.9255693309016912,0.07078165911361563
253,2252889229680453118,2901834725687948594,60042.16310715886,15.951035,z,-1.9727466329426318,-0.06297247269656167
254,-4130696431606908970,-275746756458615421,60042.270618214745,18.580221,y,-1.9144248476118453,-0.5524844460701077
255,-4373878225617126911,1205164156390733554,60042.03531060317,19.644417,z,-1.9178142458679348,0.3078493730967801
256,8372119495926006768,-1896543611465523781,60042.18247751378,21.134941,y,-1.9217056377968842,-0.03857828192302062
257,-5612947391169951143,-275746756458615421,60042.255778551415,18.587696,y,-1.9144625892256153,-0.5523106695474452
258,8856693054823674521,-2659998576826866983,60042.41295653012,20.21487,y,-0.6812695789432044,-1.6356999927494098
259,-15062672745677874,-1466872106719661867,60042.04668397574,20.163385,y,-1.7050176220535074,0.22266664268869465
260,-893256591369602644,500820636157661599,60042.38714307667,18.611458,y,-0.24914025400162046,-1.9784494157968104
261,6030617525755211317,-2763156666821914256,60042.18739712479,20.65028,y,-1.962456040453259,0.2171496458302435
262,3971135131766492005,7629603669698690843,60042.101194347175,17.675163,z,-1.9326878669473557,0.03947034931290927
263,4163587925617409808,-5869137383292313587,60042.18247751378,19.883883,y,-1.9847734976718145,-0.02815174939033832
264,-2123705683196638267,-8080387302578406285,60042.21235299012,18.82555,y,-1.9155373331042818,-0.44277568469214923
265,-4638491917947455866,-8080387302578406285,60042.226402788416,18.820417,y,-1.9155198008041363,-0.4429291949278313
266,-2533517435167187289,6980305490462377957,60042.13815864183,21.322676,i,-1.937435367617952,-0.126551202335208
267,1011155398971225617,-2700756162165963248,60042.21561678768,18.541904,y,-1.7607695166048243,-0.3784019060690528
268,-685565813745171400,-8140585313986240641,60042.20877680042,21.366451,y,-1.7941171417349526,-0.41514752597902
269,7445395867388084257,-8140585313986240641,60042.22371208771,21.358423,y,-1.7940561085384856,-0.41531495846005834
270,-3371544802299209785,5393187331928392498,60042.000991194385,18.571682,i,-1.3046083592512983,1.233681831601213
271,-864585200080417573,2089898900827621802,60042.38524498919,20.48104,y,-0.19894033095151809,-1.8325496052724017
272,-6481365353130276235,-6564424144588312757,60042.19915293832,17.490395,y,-1.8460382761827432,-0.417678804491506
273,-1206463469226523523,5651196317239631404,60042.01976248474,17.851177,z,-1.4800415394491697,0.9620324517236122
274,-459573530672711253,-1989770583878294500,60042.134052939,21.4286,i,-1.9691754398257733,-0.09874542524478534
275,-8068262209717151792,8050773537257237558,60042.39255830759,17.351738,y,0.22684139954924645,-1.853417709346459
276,-3965702793937516025,3800025305284616104,60042.131364365465,19.276833,i,-1.9012833067447799,0.14767389310562862
277,-612468517347610468,-2763156666821914256,60042.17123549789,20.623968,z,-1.9624324521824152,0.217347613539278
278,5088460165844706341,404972061836814409,60042.39480014263,20.840254,y,-0.12571106455869074,-1.810659229335971
279,-2865203474588478782,-1964435511144642628,60042.21100997597,15.935373,y,-1.843559650618698,-0.5214708559852403
280,855542783862084114,-1903871544002757470,60042.19687987953,19.260075,y,-1.9167827634211525,-0.47614988051296286
281,-8997711091112161206,-5948229073715103044,60042.20654226075,20.044235,y,-1.865412950664364,-0.3413197434551255
282,6366382143200815391,1844339812262618251,60042.381543033334,18.510672,y,-0.24054201573272838,-1.265777157546249
283,2901274003864681483,2961034429078473880,60042.282775160835,18.52501,i,-1.5018050397680287,-0.7130780771548301
284,-4373240676466755652,-2271963645050200537,60042.36696872031,18.239353,y,-0.18816608483136488,-1.4214716184629033
285,8801301074900794627,-2700756162165963248,60042.20061269341,18.521235,y,-1.7608482757234822,-0.3782315464050795
286,-5704198426285112277,-1790605670133773406,60042.19960341634,16.35696,y,-1.9320529771148514,-0.3942164310785915
287,-5586596446331545194,-2763156666821914256,60042.06407585035,20.520514,i,-1.9622755590224101,0.21866018435346085
288,-6098174909836061452,6706648417989253319,60042.272845158994,18.904839,y,-1.8149412900336863,-0.47571132249107834
289,45725811753459958,-7626120647296464430,60042.265255122045,18.984537,y,-1.9359163761939249,-0.4085125718420677
290,-669681212906987057,7146712456833704363,60042.148487087834,19.420958,z,-1.9255779443624348,0.07057644960316826
